order_id,customer_id,service_type,order_created_at,promised_window_hours,pickup_zone,dropoff_zone,priority_level,order_value,booking_channel,special_handling_flag,delivery_id,driver_id,vehicle_id,hub_id,dispatch_time,delivery_completed_at,delivery_status,route_distance_km,manual_route_override_count,proof_of_completion_missing,customer_rating_post_delivery,fuel_or_charge_cost,age,home_zone,customer_type,signup_date,loyalty_score,app_engagement_score,preferred_channel,account_status,delivery_hours,late_delivery
O00726,C0284,Retail,2024-02-04 23:52:00,4,Airport,Airport,Medium,59.57,Web,0,DL00785,D099,V031,H01,2024-02-05 00:29:00,2024-02-05 02:55:03.780804,OnTime,18.6,1.0,0.0,4.22,17.03,39,NORTH,Consumer,2024-05-15 19:52:00,79.6,65.4,App,Active,2.4343835566666665,0
O00727,C0499,Business,2025-10-26 12:56:00,2,South,South,Medium,85.0,App,0,DL00038,D096,V002,H02,2025-10-26 15:31:00,2025-10-26 16:43:11.478296,Failed,8.82,2.0,0.0,3.43,13.21,40,Ctr,Consumer,2025-10-13 12:05:00,55.9,74.5,App,Active,1.2031884155555557,0
O00728,C0610,Parcel,2024-10-21 04:41:00,24,South,RiverSide,Low,50.95,App,0,DL00713,D044,V039,H03,2024-10-21 06:15:00,2024-10-22 04:27:26.219534,OnTime,21.4,0.0,0.0,4.63,26.99,55,South,Consumer,2025-12-03 16:16:00,65.3,73.5,App,Active,22.20728320388889,0
O00729,C0574,Parcel,2025-12-22 22:24:00,6,EAST,East,Medium,51.28,App,0,,,,,,,,,,,,,54,South,SME,2025-08-26 04:13:00,76.4,57.9,App,Active,,0
O00730,C0353,Retail,2025-09-19 08:45:00,1,EAST,East,High,112.07,API,0,DL00901,D099,V067,H05,2025-09-19 11:31:00,2025-09-19 09:28:50.058935,OnTime,13.94,1.0,0.0,3.7,13.05,50,WEST,Consumer,2024-02-08 20:45:00,62.8,80.2,Phone,Dormant,-2.0360947402777776,0
O00731,C0014,Passenger,2024-03-09 19:38:00,2,East,Central,High,38.48,Web,0,,,,,,,,,,,,,62,North,Consumer,2024-05-16 09:26:00,94.1,81.0,App,Active,,0
O00732,C0579,Passenger,2025-06-05 08:38:00,4,East,Central,Medium,165.97,Phone,0,DL00736,D123,V100,H02,2025-06-05 11:32:00,2025-06-06 04:00:13.299805,Failed,13.5,0.0,0.0,2.19,13.81,61,CENTRAL,Consumer,2024-03-06 20:09:00,82.4,85.3,App,Active,16.470361056944444,0
O00733,C0609,Passenger,2024-08-06 07:19:00,6,AIRPORT,West,Medium,161.44,Phone,0,DL00841,D006,V068,H02,2024-08-06 08:40:00,2024-08-06 11:32:19.398363,OnTime,15.77,1.0,0.0,3.39,11.44,70,East,Consumer,2025-07-21 21:27:00,41.4,60.5,Phone,Active,2.8720551008333333,0
O00734,C0087,Retail,2024-04-06 11:43:00,12,East,East,Medium,166.21,App,1,,,,,,,,,,,,,49,West,Consumer,2025-06-24 11:09:00,46.8,42.7,App,Active,,0
O00735,C0602,Retail,2025-08-05 02:23:00,4,Central,north,High,35.89,App,0,,,,,,,,,,,,,52,SOUTH,SME,2025-04-21 02:47:00,28.4,82.9,App,Active,,0
O00736,C0390,Parcel,2024-01-24 22:33:00,12,Central,East,Medium,78.13,App,0,DL00092,D105,V016,H01,2024-01-25 00:39:00,2024-01-25 10:47:51.400345,OnTime,7.66,1.0,0.0,4.72,8.17,51,Ctr,Consumer,2024-04-25 02:59:00,66.5,52.9,App,Active,10.147611206944445,0
O00737,C0368,Retail,2024-03-14 03:53:00,2,CENTRAL,Central,Medium,117.82,Web,1,DL00431,D164,V082,H01,2024-03-14 04:04:00,2024-03-14 04:29:01.839885,OnTime,10.56,1.0,0.0,4.7,16.33,23,North,Consumer,2025-05-25 21:41:00,49.5,92.7,Phone,Active,0.41717774583333334,0
O00738,C0354,Retail,2024-11-28 06:00:00,2,AIRPORT,WEST,High,66.54,App,1,DL00429,D030,V021,H07,2024-11-28 07:27:00,2024-11-28 18:58:36.387688,Delayed,41.94,3.0,1.0,2.92,21.55,35,Airport,Consumer,2024-11-07 04:40:00,87.8,41.4,App,Active,11.526774357777779,0
O00739,C0144,Passenger,2025-04-13 20:48:00,12,South,NORTH,Low,76.04,Phone,0,DL00188,D008,V075,H08,2025-04-13 23:14:00,2025-04-14 09:05:27.436648,OnTime,5.37,0.0,0.0,5.0,5.73,54,SOUTH,Consumer,2024-04-18 17:03:00,58.4,66.6,Phone,Active,9.857621291111112,0
O00740,C0151,Medical,2024-05-22 14:17:00,4,East,EAST,Medium,67.9,Web,1,DL00223,D155,V085,H08,2024-05-22 15:11:00,2024-05-22 20:28:55.835439,Delayed,12.99,0.0,0.0,3.19,12.3,20,north,Consumer,2024-10-10 14:32:00,79.2,33.8,App,Suspended,5.298843177499999,0
O00741,C0552,Retail,2025-05-30 01:28:00,6,AIRPORT,NORTH,Low,72.44,App,1,DL00748,D156,V119,H04,2025-05-30 02:47:00,2025-05-30 16:13:17.676946,Delayed,32.739999999999995,1.0,0.0,,16.92,41,north,Consumer,2024-04-17 08:34:00,62.4,68.2,App,Active,13.43824359611111,0
O00742,C0017,Passenger,2025-08-27 17:38:00,12,Airport,West,Critical,45.26,App,0,DL00721,D086,V017,H04,2025-08-27 17:58:00,2025-08-28 08:37:04.718105,Delayed,29.21,1.0,0.0,3.51,23.07,30,South,SME,2025-11-29 05:06:00,72.1,55.4,App,Active,14.651310584722221,0
O00743,C0166,Retail,2024-02-03 01:34:00,2,East,South,Medium,92.51,Web,0,,,,,,,,,,,,,66,Airport,Consumer,2025-11-14 07:10:00,62.4,54.7,,Active,,0
O00744,C0146,Retail,2025-04-23 03:30:00,6,EAST,Riverside,Low,33.49,API,1,DL00950,D024,V014,H02,2025-04-23 05:31:00,2025-04-23 09:48:21.154957,OnTime,15.82,0.0,0.0,3.8,16.73,20,North,Consumer,2024-02-13 03:32:00,99.0,21.7,App,Active,4.2892097102777775,0
O00745,C0442,Passenger,2024-08-17 09:40:00,24,SOUTH,AIRPORT,Medium,46.93,App,0,,,,,,,,,,,,,23,WEST,Consumer,2025-01-16 08:47:00,51.5,53.9,App,Active,,0
O00746,C0014,Medical,2024-12-14 10:33:00,1,north,RiverSide,Low,73.76,Web,0,DL00562,D128,V113,H08,2024-12-14 10:47:00,2024-12-14 15:16:25.399886,OnTime,13.59,0.0,0.0,3.98,10.51,62,North,Consumer,2024-05-16 09:26:00,94.1,81.0,App,Active,4.490388857222222,0
O00747,C0264,Retail,2025-08-05 07:13:00,2,EAST,South,Medium,122.21,App,0,DL00656,D134,V089,H03,2025-08-05 09:12:00,2025-08-05 09:00:15.156688,OnTime,15.27,0.0,0.0,,12.29,51,Central,Consumer,2025-10-20 06:04:00,79.2,32.0,App,Active,-0.1957898088888889,0
O00748,C0412,Parcel,2025-07-23 06:18:00,24,WEST,South,Low,41.63,API,0,DL00732,D024,V076,H01,2025-07-23 06:45:00,2025-07-24 15:06:33.826133,Failed,11.16,1.0,0.0,3.55,15.34,70,Airport,Consumer,2025-09-12 10:23:00,70.3,29.9,App,Active,32.35939614805555,0
O00749,C0196,Retail,2025-08-14 17:45:00,6,East,RiverSide,Low,47.61,App,0,DL00638,D091,V045,H05,2025-08-14 20:13:00,2025-08-15 07:31:38.980161,Delayed,14.19,0.0,0.0,4.22,10.35,72,WEST,Enterprise,2024-07-25 09:40:00,52.0,51.1,Web,Active,11.3108278225,0
O00750,C0368,Retail,2024-02-01 07:49:00,6,NORTH,South,Low,62.8,Phone,1,DL00041,D100,V057,H08,2024-02-01 08:58:00,2024-02-01 19:53:37.396269,Failed,15.88,3.0,1.0,2.94,13.19,23,North,Consumer,2025-05-25 21:41:00,49.5,92.7,Phone,Active,10.927054519166665,0
O00751,C0282,Business,2024-06-26 00:51:00,4,NORTH,West,Medium,152.61,Phone,0,DL00623,D166,V120,H03,2024-06-26 03:25:00,2024-06-26 07:03:25.132007,OnTime,9.76,2.0,0.0,3.82,11.28,29,RiverSide,Consumer,2024-04-02 04:47:00,71.4,75.6,Web,Active,3.640314446388889,0
O00752,C0628,Retail,2025-05-31 08:27:00,2,Riverside,CENTRAL,Medium,119.26,Web,0,,,,,,,,,,,,,75,North,Consumer,2024-04-19 19:59:00,60.0,63.2,Web,Dormant,,0
O00753,C0369,Parcel,2025-01-18 02:40:00,2,AIRPORT,RiverSide,High,176.31,Web,0,DL00598,D056,V032,H02,2025-01-18 05:04:00,2025-01-18 06:33:32.191118,OnTime,40.68,1.0,0.0,4.66,18.96,42,West,Consumer,2025-03-06 02:16:00,47.6,40.7,App,Active,1.4922753105555555,0
O00754,C0479,Parcel,2024-10-07 23:05:00,4,Central,Airport,Medium,65.19,App,0,DL00348,D098,V062,H01,2024-10-07 23:24:00,2024-10-08 16:07:55.556410,Delayed,2.21,4.0,0.0,2.89,13.34,48,North,Enterprise,2025-08-03 11:26:00,59.1,53.9,App,Active,16.732099002777776,0
O00755,C0014,Passenger,2025-08-21 03:25:00,6,SOUTH,SOUTH,High,25.11,App,0,DL00191,D161,V006,H08,2025-08-21 05:02:00,2025-08-21 12:04:57.236329,OnTime,13.55,0.0,0.0,3.48,21.6,62,North,Consumer,2024-05-16 09:26:00,94.1,81.0,App,Active,7.049232313611111,0
O00756,C0413,Retail,2025-02-03 16:37:00,24,Airport,North,Medium,83.09,App,1,DL00530,D095,V042,H01,2025-02-03 18:06:00,2025-02-05 09:39:56.840261,Failed,30.51,2.0,0.0,2.54,19.5,32,Riverside,Consumer,2024-10-05 10:39:00,57.4,87.3,App,Active,39.56578896138889,0
O00757,C0466,Passenger,2025-02-22 07:42:00,12,EAST,South,Medium,81.59,Web,0,DL00143,D026,V051,H04,2025-02-22 08:56:00,2025-02-23 01:28:41.984786,Delayed,22.37,0.0,0.0,3.64,19.33,26,NORTH,Consumer,2024-07-27 00:52:00,32.5,16.7,App,Active,16.54499577388889,0
O00758,C0359,Parcel,2024-02-26 11:34:00,6,EAST,West,Low,144.81,Phone,0,DL00440,D028,V046,H03,2024-02-26 13:10:00,2024-02-26 22:13:07.503199,Delayed,10.74,4.0,0.0,3.54,9.77,23,Airport,Consumer,2024-07-15 12:16:00,75.7,87.8,App,Active,9.052084221944444,0
O00759,C0556,Passenger,2024-12-03 21:16:00,1,Central,north,Medium,22.3,App,0,,,,,,,,,,,,,20,East,Consumer,2025-01-03 10:48:00,48.9,65.5,Web,Dormant,,0
O00760,C0051,Medical,2024-03-14 20:30:00,24,South,West,Low,108.03,API,0,DL00503,D154,V014,H07,2024-03-14 23:28:00,2024-03-15 20:48:21.177033,OnTime,12.95,0.0,0.0,3.97,10.7,37,East,Consumer,2025-04-04 12:35:00,49.3,53.8,App,Active,21.3392158425,0
O00761,C0237,Passenger,2025-08-12 04:27:00,12,north,EAST,Low,109.93,App,0,DL00133,D083,V070,H03,2025-08-12 05:33:00,2025-08-12 17:33:17.788692,OnTime,17.73,1.0,0.0,3.29,10.88,40,SOUTH,Consumer,2024-11-29 23:31:00,30.0,51.8,Web,Active,12.004941303333334,0
O00762,C0118,Retail,2025-04-09 21:56:00,4,East,South,Medium,21.57,App,0,DL00262,D134,V038,H08,2025-04-09 22:31:00,2025-04-09 23:27:49.931018,OnTime,5.51,0.0,0.0,4.14,10.11,20,SOUTH,Consumer,2024-06-23 04:01:00,79.1,31.1,App,Active,0.9472030605555556,0
O00763,C0020,Retail,2025-12-26 19:29:00,4,East,AIRPORT,Low,154.35,API,0,DL00919,D139,V097,H04,2025-12-26 20:25:00,2025-12-26 23:44:12.237781,OnTime,5.38,2.0,0.0,5.0,10.53,67,North,SME,2025-07-14 22:04:00,55.5,60.8,App,Active,3.3200660502777777,0
O00764,C0452,Retail,2024-07-14 10:39:00,2,North,West,Medium,72.77,App,0,DL00270,D104,V023,H08,2024-07-14 11:50:00,2024-07-15 02:05:57.442199,Failed,5.37,1.0,0.0,4.29,12.93,70,SOUTH,Consumer,2025-05-01 07:53:00,61.4,69.4,App,Active,14.265956166388888,0
O00765,C0187,Retail,2024-07-13 03:25:00,12,Ctr,WEST,Medium,60.26,App,1,DL00582,D024,V091,H05,2024-07-13 04:34:00,2024-07-14 00:33:48.023452,Failed,19.38,2.0,0.0,2.4,22.61,47,EAST,SME,2025-10-11 02:51:00,,59.3,Web,Active,19.99667318111111,0
O00766,C0118,Parcel,2024-06-18 09:48:00,2,East,SOUTH,Low,79.18,Phone,0,,,,,,,,,,,,,20,SOUTH,Consumer,2024-06-23 04:01:00,79.1,31.1,App,Active,,0
O00767,C0107,Business,2024-07-17 02:47:00,6,RiverSide,West,Medium,57.81,Web,0,,,,,,,,,,,,,64,Airport,Consumer,2024-07-28 15:39:00,46.2,43.1,Phone,Dormant,,0
O00768,C0606,Retail,2025-06-12 00:28:00,4,Central,WEST,Medium,69.17,App,0,DL00023,D046,V021,H08,2025-06-12 01:16:00,2025-06-12 02:37:11.392658,OnTime,4.29,1.0,0.0,5.0,2.5,68,SOUTH,Consumer,2024-05-06 10:57:00,64.3,56.9,App,Active,1.3531646272222222,0
O00769,C0559,Retail,2024-07-21 22:47:00,4,South,CENTRAL,High,189.0,API,0,,,,,,,,,,,,,72,north,Consumer,2024-02-19 09:52:00,72.0,64.4,Partner API,Active,,0
O00770,C0096,Retail,2024-07-20 08:12:00,2,South,WEST,Medium,68.11,App,0,DL00249,D139,V107,H06,2024-07-20 09:45:00,2024-07-20 17:43:30.442864,Delayed,15.28,0.0,1.0,3.02,15.91,73,WEST,Consumer,2024-07-18 07:52:00,31.8,58.2,,Active,7.975123017777778,0
O00771,C0208,Passenger,2025-07-27 22:53:00,6,East,West,High,32.94,App,0,DL00815,D134,V119,H03,2025-07-27 23:16:00,2025-07-28 07:38:20.534602,Delayed,13.86,0.0,0.0,2.94,18.01,48,Central,Enterprise,2025-02-06 16:19:00,74.5,67.0,Phone,Dormant,8.372370722777777,0
O00772,C0103,Parcel,2024-10-30 23:50:00,24,EAST,NORTH,High,152.15,App,0,,,,,,,,,,,,,20,AIRPORT,Consumer,2024-12-18 14:51:00,71.4,74.2,Web,Active,,0
O00773,C0172,Parcel,2024-01-24 23:46:00,4,north,South,Medium,114.02,App,0,,,,,,,,,,,,,28,north,Consumer,2025-04-14 14:45:00,75.4,67.4,,Active,,0
O00774,C0639,Parcel,2025-09-19 23:01:00,12,Ctr,NORTH,High,34.69,Web,1,,,,,,,,,,,,,22,East,Consumer,2024-04-24 01:02:00,54.4,62.5,App,Active,,0
O00775,C0068,Business,2024-03-05 11:13:00,12,RiverSide,CENTRAL,High,94.46,App,0,DL00934,D071,V080,H02,2024-03-05 11:50:00,2024-03-05 23:29:10.318105,OnTime,20.86,0.0,0.0,4.35,10.59,46,RiverSide,Consumer,2025-02-12 12:06:00,61.4,66.9,App,Active,11.652866140277778,0
O00776,C0571,Parcel,2025-03-03 00:53:00,4,Riverside,East,Low,108.49,Phone,0,DL00354,D014,V034,H04,2025-03-03 01:09:00,2025-03-03 05:31:01.221882,OnTime,10.43,0.0,0.0,4.54,9.64,33,South,Consumer,2024-11-07 03:33:00,44.1,36.5,Phone,Active,4.3670060783333335,0
O00777,C0226,Retail,2025-10-18 23:47:00,6,East,Riverside,High,14.64,App,0,DL00482,D141,V118,H02,2025-10-19 00:12:00,2025-10-19 22:22:41.203962,Failed,11.35,1.0,1.0,2.32,18.23,74,WEST,Consumer,2024-12-09 12:05:00,47.2,48.0,Web,Active,22.178112211666665,0
O00778,C0514,Parcel,2025-10-07 17:16:00,4,north,Ctr,Low,84.4,App,0,DL00547,D014,V090,H05,2025-10-07 19:49:00,2025-10-07 21:46:03.475662,OnTime,11.03,0.0,0.0,4.93,14.38,22,RiverSide,Consumer,2024-11-09 20:26:00,65.9,76.4,App,Active,1.9509654616666665,0
O00779,C0397,Retail,2025-07-25 11:40:00,24,RiverSide,Ctr,Critical,69.68,App,0,DL00430,D025,V065,H01,2025-07-25 14:03:00,2025-07-26 11:55:38.678980,OnTime,12.92,0.0,0.0,5.0,11.78,33,WEST,Consumer,2024-01-03 02:17:00,51.3,34.6,Web,Suspended,21.877410827777776,0
O00780,C0490,Parcel,2024-06-16 18:40:00,1,West,North,Medium,80.48,Web,0,DL00030,D034,V068,H03,2024-06-16 18:57:00,2024-06-16 19:22:12.494298,OnTime,7.71,1.0,0.0,4.1,16.42,78,Central,Consumer,2025-08-09 19:59:00,44.0,48.3,Web,Active,0.420137305,0
O00781,C0049,Retail,2024-11-19 11:19:00,12,north,Ctr,High,75.82,Web,0,DL00557,D055,V027,H08,2024-11-19 14:07:00,2024-11-20 00:38:27.684151,OnTime,17.54,2.0,0.0,5.0,13.31,31,South,Consumer,2024-09-10 12:25:00,58.6,63.0,Phone,Active,10.524356708611112,0
O00782,C0610,Passenger,2024-04-17 01:47:00,2,SOUTH,SOUTH,Medium,37.19,Web,0,DL00419,D043,V109,H06,2024-04-17 03:24:00,2024-04-17 05:51:51.721133,OnTime,12.37,0.0,0.0,5.0,12.37,55,South,Consumer,2025-12-03 16:16:00,65.3,73.5,App,Active,2.4643669813888884,0
O00783,C0507,Parcel,2024-06-28 22:22:00,4,North,East,Critical,46.36,App,1,DL00309,D164,V089,H02,2024-06-28 23:56:00,2024-06-29 03:09:24.133659,OnTime,10.02,0.0,0.0,3.2,6.99,32,north,Consumer,2025-01-02 03:09:00,58.1,72.4,App,Active,3.223370460833333,0
O00784,C0308,Passenger,2025-03-07 00:51:00,12,East,South,Low,21.26,Phone,1,DL00084,D063,V117,H05,2025-03-07 03:24:00,2025-03-08 07:43:35.335286,Failed,6.83,0.0,0.0,3.63,9.07,50,Riverside,Consumer,2025-07-21 17:13:00,74.1,87.0,Web,Active,28.32648202388889,0
O00785,C0378,Passenger,2025-12-31 14:49:00,4,East,CENTRAL,High,98.07,Phone,0,DL00051,D150,V055,H07,2025-12-31 17:27:00,2025-12-31 18:05:52.415764,OnTime,8.02,0.0,0.0,4.31,14.59,38,RiverSide,Consumer,2024-07-17 07:29:00,26.2,77.3,App,Active,0.6478932677777778,0
O00786,C0473,Medical,2024-04-14 10:06:00,6,RiverSide,West,Medium,69.28,API,0,,,,,,,,,,,,,72,AIRPORT,Consumer,2025-07-17 04:40:00,39.8,78.2,Web,Active,,0
O00787,C0483,Parcel,2024-06-06 11:49:00,6,NORTH,Riverside,Low,192.62,Web,0,,,,,,,,,,,,,24,SOUTH,Enterprise,2024-07-27 00:27:00,59.7,52.6,App,Active,,0
O00788,C0444,Medical,2025-04-27 15:05:00,4,AIRPORT,North,Medium,116.09,Phone,0,,,,,,,,,,,,,67,Ctr,Consumer,2024-09-10 05:15:00,80.5,70.1,Web,Active,,0
O00789,C0201,Business,2024-12-11 10:30:00,6,CENTRAL,RiverSide,High,163.0,App,1,DL00149,D024,V099,H08,2024-12-11 13:03:00,2024-12-11 17:56:25.028097,OnTime,5.74,2.0,0.0,3.83,3.72,49,Ctr,Consumer,2024-01-19 08:02:00,69.2,59.8,App,Active,4.8902855825,0
O00790,C0028,Retail,2024-05-11 03:33:00,2,Airport,WEST,High,283.08,Web,0,,,,,,,,,,,,,22,Ctr,Consumer,2024-11-03 16:31:00,78.5,79.6,App,Active,,0
O00791,C0632,Passenger,2025-07-30 08:32:00,4,East,Airport,Medium,107.8,App,0,,,,,,,,,,,,,27,Ctr,Consumer,2025-10-20 20:02:00,69.8,75.5,App,Active,,0
O00792,C0173,Retail,2025-02-02 06:22:00,4,Riverside,SOUTH,Medium,156.57,App,0,DL00591,D087,V057,H01,2025-02-02 07:06:00,2025-02-02 11:27:14.267375,OnTime,11.26,1.0,0.0,3.22,8.22,76,Riverside,Consumer,2024-01-19 12:21:00,78.5,49.1,App,Suspended,4.353963159722222,0
O00793,C0259,Business,2024-09-14 21:01:00,12,CENTRAL,South,Medium,70.51,Phone,0,,,,,,,,,,,,,43,Central,Consumer,2024-07-29 07:47:00,78.3,42.2,App,Dormant,,0
O00794,C0415,Retail,2024-07-16 22:17:00,12,CENTRAL,Airport,Low,154.5,App,0,DL00097,D170,V109,H07,2024-07-16 22:51:00,2024-07-18 01:52:17.414330,Failed,10.54,1.0,0.0,3.58,3.56,45,South,Consumer,2025-12-07 10:59:00,52.4,36.9,App,Active,27.021503980555554,0
O00795,C0142,Retail,2025-06-15 13:49:00,2,Riverside,CENTRAL,Medium,42.52,App,0,,,,,,,,,,,,,29,SOUTH,Consumer,2024-11-29 21:33:00,47.0,61.7,App,Active,,0
O00796,C0385,Business,2025-01-28 05:51:00,6,Ctr,north,High,209.05,API,0,DL00071,D093,V080,H02,2025-01-28 06:57:00,2025-01-28 22:41:11.982767,Delayed,20.37,1.0,0.0,3.57,18.14,25,EAST,Consumer,2024-08-06 00:38:00,66.2,44.4,App,Dormant,15.736661879722222,0
O00797,C0231,Passenger,2025-03-23 04:08:00,4,RiverSide,RiverSide,Medium,47.39,App,1,DL00311,D086,V077,H05,2025-03-23 04:36:00,2025-03-23 08:18:19.597633,OnTime,8.21,2.0,0.0,5.0,10.01,28,Central,SME,2025-02-13 18:02:00,69.4,18.9,App,Active,3.705443786944444,0
O00798,C0547,Retail,2024-01-14 03:13:00,4,South,NORTH,Low,55.01,App,0,DL00186,D006,V081,H06,2024-01-14 04:23:00,2024-01-14 07:07:14.801241,OnTime,14.26,1.0,0.0,4.91,4.79,55,Riverside,SME,2024-12-01 12:10:00,34.3,33.0,Web,Active,2.7374447891666662,0
O00799,C0289,Passenger,2025-08-22 17:24:00,24,EAST,SOUTH,High,260.0,Web,0,DL00248,D099,V047,H02,2025-08-22 18:02:00,2025-08-23 17:33:16.669312,OnTime,7.06,1.0,0.0,5.0,13.65,19,North,SME,2024-06-11 00:31:00,75.8,77.3,App,Active,23.52129703111111,0
O00800,C0032,Medical,2024-01-29 00:52:00,6,South,NORTH,Medium,102.47,Phone,0,DL00768,D086,V043,H04,2024-01-29 02:36:00,2024-01-29 18:44:35.264297,Delayed,14.84,0.0,0.0,1.74,20.01,69,West,Consumer,2024-06-17 10:09:00,85.0,40.5,Phone,Dormant,16.14312897138889,0
O00801,C0138,Retail,2024-03-29 14:49:00,6,SOUTH,NORTH,Medium,111.28,App,0,DL00281,D123,V046,H02,2024-03-29 16:47:00,2024-03-29 19:57:12.212231,OnTime,24.03,1.0,0.0,4.79,22.2,74,SOUTH,Consumer,2024-07-06 19:00:00,93.2,90.8,Web,Active,3.1700589530555554,0
O00802,C0187,Passenger,2024-02-14 06:56:00,24,West,WEST,Medium,32.72,Phone,0,DL00264,D073,V067,H08,2024-02-14 07:30:00,2024-02-15 08:17:05.653632,OnTime,11.61,0.0,0.0,4.33,11.38,47,EAST,SME,2025-10-11 02:51:00,,59.3,Web,Active,24.784903786666668,0
O00803,C0509,Retail,2025-08-09 17:58:00,6,EAST,Airport,High,60.3,App,0,DL00493,D017,V070,H03,2025-08-09 20:37:00,2025-08-09 23:43:05.330497,OnTime,4.68,0.0,0.0,4.83,11.06,77,WEST,Consumer,2024-07-16 01:56:00,,68.5,Web,Dormant,3.1014806936111112,0
O00804,C0383,Parcel,2024-03-13 10:21:00,24,CENTRAL,Riverside,Medium,278.77,Phone,0,DL00843,D138,V012,H05,2024-03-13 10:34:00,2024-03-14 09:16:16.175948,OnTime,17.19,1.0,0.0,4.66,12.85,70,WEST,Consumer,2025-11-12 01:38:00,59.6,84.0,App,Active,22.70449331888889,0
O00805,C0426,Passenger,2025-10-01 17:56:00,6,NORTH,CENTRAL,Low,180.16,App,0,DL00329,D100,V047,H08,2025-10-01 20:47:00,2025-10-01 23:37:09.410468,OnTime,1.62,0.0,0.0,4.03,11.74,25,RiverSide,SME,2025-01-05 19:05:00,49.0,47.1,App,Dormant,2.835947352222222,0
O00806,C0622,Business,2025-04-17 15:49:00,12,north,Central,Medium,100.44,App,1,DL00911,D004,V119,H01,2025-04-17 16:52:00,2025-04-18 01:40:49.580737,OnTime,13.69,0.0,0.0,4.33,14.98,22,RiverSide,Consumer,2024-01-28 13:46:00,54.2,26.8,Phone,Dormant,8.813772426944444,0
O00807,C0162,Parcel,2025-10-16 06:00:00,4,SOUTH,Riverside,Medium,155.63,App,1,DL00213,D025,V073,H02,2025-10-16 07:59:00,2025-10-16 10:10:20.184358,OnTime,8.57,0.0,0.0,4.33,10.42,61,Airport,Enterprise,2025-11-07 11:09:00,63.7,76.9,Web,Suspended,2.1889400994444443,0
O00808,C0598,Passenger,2024-09-06 06:57:00,4,RiverSide,West,High,79.62,App,0,DL00183,D049,V065,H05,2024-09-06 07:26:00,2024-09-06 12:08:53.674289,OnTime,15.14,0.0,0.0,4.23,13.23,28,North,Consumer,2025-10-02 01:56:00,66.7,68.2,App,Active,4.714909524722222,0
O00809,C0595,Retail,2024-12-29 12:56:00,2,Riverside,SOUTH,Medium,84.04,,0,,,,,,,,,,,,,72,CENTRAL,Consumer,2025-10-18 13:52:00,48.3,26.0,Phone,Active,,0
O00810,C0408,Parcel,2024-04-16 03:37:00,12,North,SOUTH,High,129.12,App,0,DL00761,D134,V088,H04,2024-04-16 04:12:00,2024-04-16 15:34:08.978231,OnTime,1.2,1.0,0.0,3.48,3.76,44,Airport,Consumer,2025-10-02 12:02:00,52.2,51.0,Web,Active,11.369160619722223,0
O00811,C0267,Retail,2024-05-09 06:28:00,6,north,Riverside,Medium,104.5,App,1,DL00292,D149,V103,H01,2024-05-09 08:13:00,2024-05-09 11:59:25.379839,OnTime,15.21,1.0,0.0,4.41,18.9,31,Riverside,Consumer,2025-12-10 09:39:00,49.0,55.7,Web,Active,3.7737166219444442,0
O00812,C0219,Parcel,2025-04-12 18:37:00,24,WEST,Airport,Medium,55.92,App,0,DL00447,D070,V043,H01,2025-04-12 19:06:00,2025-04-13 16:08:07.919948,OnTime,9.36,1.0,0.0,4.55,9.47,29,Ctr,Consumer,2025-12-10 09:02:00,74.6,85.7,Web,Active,21.035533318888888,0
O00813,C0642,Parcel,2025-10-13 21:45:00,4,NORTH,north,Medium,75.79,App,0,DL00303,D143,V005,H06,2025-10-14 00:12:00,2025-10-14 05:00:10.581519,OnTime,10.29,1.0,0.0,5.0,18.54,59,north,SME,2025-05-03 03:08:00,51.2,65.0,Web,Active,4.802939310833334,0
O00814,C0464,Passenger,2025-03-26 02:36:00,12,East,Riverside,Medium,27.9,Phone,0,DL00426,D150,V053,H05,2025-03-26 04:54:00,2025-03-26 14:37:28.110426,OnTime,12.88,1.0,0.0,4.57,19.14,71,AIRPORT,Enterprise,2024-07-27 08:02:00,28.8,49.2,Phone,Dormant,9.724475118333332,0
O00815,C0347,Parcel,2024-02-25 15:10:00,24,Airport,Airport,High,216.89,App,1,DL00076,D120,V004,H01,2024-02-25 17:02:00,2024-02-26 17:44:41.639612,OnTime,27.51,3.0,0.0,5.0,15.16,18,RiverSide,Enterprise,2024-06-07 04:33:00,54.9,40.4,Web,Dormant,24.71156655888889,0
O00816,C0113,Passenger,2025-02-13 20:43:00,12,EAST,Ctr,Low,62.91,Web,0,DL00534,D166,V069,H08,2025-02-13 20:53:00,2025-02-14 10:48:17.655941,OnTime,9.47,0.0,0.0,3.81,6.56,38,West,Consumer,2024-07-23 15:56:00,52.4,60.2,Web,Active,13.921571094722221,0
O00817,C0391,Retail,2025-12-31 07:45:00,2,north,South,Low,208.48,Phone,0,DL00148,D087,V120,H05,2025-12-31 09:02:00,2025-12-31 11:10:07.314150,OnTime,16.75,1.0,0.0,4.04,15.84,64,West,Consumer,2024-06-18 10:12:00,84.1,81.3,App,Active,2.1353650416666667,0
O00818,C0561,Business,2025-10-27 15:44:00,1,RiverSide,North,Medium,82.82,Web,1,DL00864,D135,V076,H06,2025-10-27 16:02:00,2025-10-27 17:01:23.863641,OnTime,11.68,0.0,0.0,3.14,18.27,65,East,Consumer,2025-10-16 18:59:00,70.9,54.3,App,Active,0.9899621224999999,0
